Month,ProductID,Revenue,Units
Feb-05,1347,18767.70,5
Feb-05,1348,18767.70,5
Feb-05,1361,9195.48,2
Feb-05,1362,9195.48,2
Feb-05,1381,13415.22,3
Feb-05,1382,13415.22,3
Feb-05,1391,26756.10,15
Feb-05,1392,26756.10,15
Feb-05,1395,4629.24,1
Feb-05,1396,4629.24,1
Feb-05,1413,23461.20,5
Feb-05,1414,23461.20,5
Feb-05,1417,22672.44,6
Feb-05,1418,22672.44,6
Feb-05,1425,40526.64,11
Feb-05,1426,40526.64,11
Feb-05,1435,4030.74,1
Feb-05,1436,4030.74,1
Feb-05,1439,22201.20,5
Feb-05,1440,22201.20,5
Feb-05,1443,4059.72,3
Feb-05,1444,4059.72,3
Feb-05,1449,3651.48,2
Feb-05,1450,3651.48,2
Feb-05,1453,14265.72,3
Feb-05,1454,14265.72,3
Feb-05,1457,4723.74,1
Feb-05,1458,4723.74,1
Feb-05,1473,16469.46,4
Feb-05,1474,16469.46,4
Feb-05,1483,4561.20,5
Feb-05,1484,4561.20,5
Feb-05,1489,31928.40,10
Feb-05,1490,31928.40,10
Feb-05,1511,13698.72,3
Feb-05,1512,13698.72,3
Feb-05,1517,28584.36,14
Feb-05,1518,28584.36,14
Feb-05,1519,4407.48,2
Feb-05,1520,4407.48,2
Feb-05,1539,40812.66,9
Feb-05,1540,40812.66,9
Feb-05,1543,12281.22,3
Feb-05,1544,12281.22,3
Feb-05,1547,4219.74,1
Feb-05,1548,4219.74,1
Feb-05,1572,3873.24,1
Feb-05,1576,12844.44,6
Feb-05,1584,8439.48,2
Feb-05,1603,18106.20,5
Feb-05,1680,31741.92,8
Feb-05,1751,16378.74,2
Feb-05,1766,44096.85,5
Feb-05,1769,12221.37,1
Feb-05,1775,8504.37,1
Feb-05,1776,17639.37,1
Feb-05,1777,7238.70,1
Feb-05,1781,7118.37,1
Feb-05,1786,45356.22,6
Feb-05,1789,11276.37,1
Feb-05,1800,15422.40,2
Feb-05,1807,10706.85,5
Feb-05,1808,9697.59,7
Feb-05,1812,9916.83,9
Feb-05,1817,16502.22,6
Feb-05,1818,32739.84,13
Feb-05,1819,64813.77,21
Feb-05,1833,2770.74,2
Feb-05,1836,5290.11,3
Feb-05,1838,3590.37,1
Feb-05,1847,1574.37,1
Feb-05,1848,3968.37,1
Feb-05,1849,5542.74,2
Feb-05,1859,33996.69,18
Feb-05,1860,7180.11,3
Feb-05,1861,7556.22,6
Feb-05,1870,10205.37,1
Feb-05,1878,57893.22,6
Feb-05,1884,188925.03,19
Feb-05,1892,86776.83,9
Feb-05,1897,34710.48,4
Feb-05,1909,12281.85,5
Feb-05,1915,84851.55,15
Feb-05,1916,83081.88,24
Feb-05,1920,25194.96,8
Feb-05,1924,33258.96,8
Feb-05,1926,15615.18,14
Feb-05,1927,15615.18,14
Feb-05,1934,23930.55,15
Feb-05,1935,23930.55,15
Feb-05,1936,31147.83,9
Feb-05,1937,31147.83,9
Feb-05,1940,5857.11,3
Feb-05,1941,5857.11,3
Feb-05,1942,15995.07,11
Feb-05,1943,15995.07,11
Feb-05,1946,6739.74,2
Feb-05,1947,6739.74,2
Feb-05,1948,11149.11,3
Feb-05,1949,11149.11,3
Feb-05,1962,25128.18,14
Feb-05,1963,25128.18,14
Feb-05,1964,25688.88,24
Feb-05,1965,25688.88,24
Feb-05,1966,8881.11,3
Feb-05,1967,8881.11,3
Feb-05,1974,12462.66,18
Feb-05,1975,12462.66,18
Feb-05,1980,8061.48,4
Feb-05,1981,8061.48,4
Feb-05,1982,45855.81,13
Feb-05,1987,3904.74,2
Feb-05,1990,25509.96,8
Feb-05,1991,45289.44,12
Feb-05,2005,3684.87,1
Feb-05,2012,27968.22,6
Feb-05,2016,51966.18,14
Feb-05,2026,13228.11,3
Feb-05,2034,15118.11,3
Feb-05,2045,680314.95,135
Feb-05,2047,18393.48,4
Feb-05,2049,124599.51,23
Feb-05,2050,6047.37,1
Feb-05,2053,99209.25,25
Feb-05,2054,379602.09,57
Feb-05,2055,323412.39,47
Feb-05,2056,103177.62,26
Feb-05,2058,62987.40,20
Feb-05,2064,412890.03,69
Feb-05,2067,26079.48,4
Feb-05,2070,37796.22,6
Feb-05,2071,184877.28,44
Feb-05,2074,64501.92,16
Feb-05,2079,30866.85,5
Feb-05,2080,69293.70,10
Feb-05,2081,40625.55,15
Feb-05,2082,48376.44,12
Feb-05,2083,34014.33,9
Feb-05,2086,55427.40,20
Feb-05,2090,225601.11,53
Feb-05,2091,13225.59,7
Feb-05,2092,40943.70,10
Feb-05,2093,31748.22,6
Feb-05,2094,63118.44,12
Feb-05,2098,38801.07,11
Feb-05,2099,53354.07,11
Feb-05,2112,20033.37,3
Feb-05,2120,38741.85,6
Feb-05,2126,5039.37,1
Feb-05,2132,17637.48,4
Feb-05,2136,15118.11,3
Feb-05,2138,14929.11,3
Feb-05,2145,9448.74,2
Feb-05,2153,54111.96,8
Feb-05,2157,49323.33,9
Feb-05,2164,22928.85,5
Feb-05,2167,6926.85,1
Feb-05,2171,21417.48,4
Feb-05,2180,40440.96,8
Feb-05,2184,352579.50,35
Feb-05,2192,38168.55,15
Feb-05,2199,36592.92,16
Feb-05,2204,60080.58,34
Feb-05,2205,60080.58,34
Feb-05,2212,65292.57,61
Feb-05,2213,65292.57,61
Feb-05,2214,76596.03,19
Feb-05,2215,76596.03,19
Feb-05,2218,98621.46,58
Feb-05,2219,98621.46,58
Feb-05,2222,24690.33,9
Feb-05,2223,24690.33,9
Feb-05,2234,31474.80,40
Feb-05,2235,31474.80,40
Feb-05,2238,55920.69,37
Feb-05,2239,55920.69,37
Feb-05,2240,2140.74,2
Feb-05,2241,2140.74,2
Feb-05,2250,10579.59,7
Feb-05,2251,10579.59,7
Feb-05,2252,47609.10,30
Feb-05,2253,47609.10,30
Feb-05,2254,45085.32,66
Feb-05,2255,45085.32,66
Feb-05,2262,61981.29,17
Feb-05,2263,61981.29,17
Feb-05,2269,141031.80,40
Feb-05,2270,3779.37,1
Feb-05,2275,195017.13,49
Feb-05,2277,190412.46,58
Feb-05,2280,62632.71,33
Feb-05,2284,167174.28,44
Feb-05,2295,84036.96,8
Feb-05,2327,252608.58,34
Feb-05,2331,496519.38,74
Feb-05,2332,408188.97,81
Feb-05,2334,85981.77,21
Feb-05,2336,268170.21,33
Feb-05,2343,91402.29,17
Feb-05,2352,97384.14,22
Feb-05,2353,109480.14,22
Feb-05,2354,81951.03,19
Feb-05,2355,147469.77,21
Feb-05,2359,415939.86,78
Feb-05,2371,55812.96,8
Feb-05,2373,28725.48,4
Feb-05,2374,15748.74,2
Feb-05,2376,327952.80,40
Feb-05,2379,21854.70,10
Feb-05,2380,56437.92,16
Feb-05,2381,44600.22,6
Feb-05,2384,244734.84,32
Feb-05,2387,279501.39,47
Feb-05,2388,284838.12,76
Feb-05,2391,185206.77,21
Feb-05,2394,21096.18,14
Feb-05,2396,76279.77,71
Feb-05,2400,58367.61,53
Feb-05,2402,3653.37,1
Feb-05,2406,1038.87,1
Feb-05,2407,2833.11,3
Mar-05,4,28728.00,3
Mar-05,8,41882.40,8
Mar-05,26,133182.00,14
Mar-05,36,49877.10,9
Mar-05,76,20777.40,2
Mar-05,89,30221.10,3
Mar-05,92,124670.70,11
Mar-05,93,141069.60,12
Mar-05,94,42814.80,4
Mar-05,103,165261.60,16
Mar-05,114,21281.40,2
Mar-05,133,8183.70,1
Mar-05,143,16650.90,3
Mar-05,163,67977.00,10
Mar-05,164,6797.70,1
Mar-05,174,26932.50,3
Mar-05,190,37774.80,4
Mar-05,193,9191.70,1
Mar-05,224,22670.55,3
Mar-05,227,38102.40,4
Mar-05,233,14165.55,3
Mar-05,238,12968.55,3
Mar-05,251,6926.85,1
Mar-05,258,8186.85,1
Mar-05,264,34007.40,4
Mar-05,267,16619.40,4
Mar-05,269,5414.85,1
Mar-05,297,8501.85,1
Mar-05,299,8501.85,1
Mar-05,305,18900.00,1
Mar-05,311,22670.55,3
Mar-05,321,44591.40,4
Mar-05,325,5950.35,1
Mar-05,327,14486.85,1
Mar-05,352,12596.85,1
Mar-05,356,5036.85,1
Mar-05,361,5036.85,1
Mar-05,375,37283.40,4
Mar-05,396,831360.60,76
Mar-05,400,179635.05,19
Mar-05,410,317589.30,18
Mar-05,418,206113.95,19
Mar-05,422,232772.40,24
Mar-05,432,543661.65,49
Mar-05,433,162807.75,15
Mar-05,442,10584.00,1
Mar-05,443,209471.85,20
Mar-05,445,557398.80,52
Mar-05,447,451237.50,24
Mar-05,460,121186.80,11
Mar-05,467,1198045.80,108
Mar-05,475,1321150.95,107
Mar-05,488,199533.60,16
Mar-05,490,61992.00,6
Mar-05,491,75748.05,7
Mar-05,495,50872.50,5
Mar-05,499,522657.45,47
Mar-05,500,78538.95,7
Mar-05,510,394049.25,36
Mar-05,512,37507.05,13
Mar-05,516,69268.50,10
Mar-05,523,27707.40,4
Mar-05,525,18386.55,3
Mar-05,529,38344.95,7
Mar-05,532,6737.85,1
Mar-05,533,6296.85,1
Mar-05,542,18452.70,2
Mar-05,546,96371.10,6
Mar-05,551,66509.10,6
Mar-05,559,106161.30,14
Mar-05,565,117832.05,11
Mar-05,566,11777.85,1
Mar-05,571,6325.20,1
Mar-05,572,166360.95,31
Mar-05,574,314152.65,29
Mar-05,580,132621.30,14
Mar-05,591,197385.30,18
Mar-05,595,159963.30,18
Mar-05,596,124651.80,13
Mar-05,600,307017.90,34
Mar-05,604,808261.65,135
Mar-05,605,191545.20,40
Mar-05,609,278822.25,27
Mar-05,615,77650.65,9
Mar-05,622,126400.05,13
Mar-05,623,68090.40,4
Mar-05,631,67139.10,14
Mar-05,634,10773.00,1
Mar-05,635,785691.90,74
Mar-05,636,169841.70,16
Mar-05,637,96544.35,9
Mar-05,641,325133.55,33
Mar-05,644,408684.15,39
Mar-05,645,27011.25,3
Mar-05,647,296140.95,27
Mar-05,648,200532.15,19
Mar-05,657,845592.30,78
Mar-05,670,151029.90,14
Mar-05,671,22673.70,2
Mar-05,675,141189.30,18
Mar-05,676,102044.25,10
Mar-05,681,175291.20,20
Mar-05,682,11636.10,1
Mar-05,683,21218.40,2
Mar-05,684,234167.85,21
Mar-05,687,5644.80,1
Mar-05,689,131241.60,32
Mar-05,690,225880.20,52
Mar-05,702,35273.70,10
Mar-05,713,1920.87,1
Mar-05,714,1920.87,1
Mar-05,715,16437.33,9
Mar-05,716,16437.33,9
Mar-05,725,64796.13,49
Mar-05,726,64796.13,49
Mar-05,729,37793.70,10
Mar-05,730,37793.70,10
Mar-05,733,176373.54,42
Mar-05,734,176373.54,42
Mar-05,739,4156.74,2
Mar-05,740,4156.74,2
Mar-05,753,26643.33,9
Mar-05,754,26643.33,9
Mar-05,757,12339.18,14
Mar-05,758,12339.18,14
Mar-05,759,86217.39,47
Mar-05,760,86217.39,47
Mar-05,761,130876.20,60
Mar-05,762,130876.20,60
Mar-05,763,367101.63,99
Mar-05,764,367101.63,99
Mar-05,767,13978.44,12
Mar-05,768,13978.44,12
Mar-05,769,25572.96,8
Mar-05,770,25572.96,8
Mar-05,777,61271.28,44
Mar-05,778,61271.28,44
Mar-05,779,163268.91,43
Mar-05,780,163268.91,43
Mar-05,781,55253.52,46
Mar-05,782,55253.52,46
Mar-05,785,2329.11,3
Mar-05,786,2329.11,3
Mar-05,787,37793.70,10
Mar-05,788,37793.70,10
Mar-05,791,171377.01,223
Mar-05,792,171377.01,223
Mar-05,793,72244.62,76
Mar-05,794,72244.62,76
Mar-05,795,40060.44,12
Mar-05,796,40060.44,12
Mar-05,797,22235.22,6
Mar-05,800,12597.48,4
Mar-05,803,24561.81,13
Mar-05,804,38417.40,20
Mar-05,805,4534.74,2
Mar-05,813,10393.11,3
Mar-05,819,121016.70,10
Mar-05,826,1001015.19,87
Mar-05,839,100478.07,11
Mar-05,854,50711.22,6
Mar-05,862,6424.11,3
Mar-05,895,64632.33,9
Mar-05,905,6929.37,1
Mar-05,906,45354.33,9
Mar-05,907,388044.72,56
Mar-05,910,149606.73,29
Mar-05,913,31306.59,7
Mar-05,914,34646.85,5
Mar-05,915,20032.11,3
Mar-05,921,6299.37,1
Mar-05,922,5669.37,1
Mar-05,927,184190.58,34
Mar-05,930,25197.48,4
Mar-05,936,6299.37,1
Mar-05,937,6299.37,1
Mar-05,940,41261.85,5
Mar-05,946,8378.37,1
Mar-05,948,8756.37,1
Mar-05,950,17009.37,1
Mar-05,952,28722.33,9
Mar-05,954,67026.96,8
Mar-05,962,6299.37,1
Mar-05,964,15747.48,4
Mar-05,965,100222.29,17
Mar-05,966,156978.99,27
Mar-05,967,223128.36,28
Mar-05,976,239424.57,61
Mar-05,977,336824.46,58
Mar-05,979,4724.37,1
Mar-05,981,96357.87,51
Mar-05,982,51028.11,3
Mar-05,989,118740.51,23
Mar-05,990,213985.80,40
Mar-05,992,158667.39,47
Mar-05,993,437340.96,108
Mar-05,998,8567.37,1
Mar-05,999,9386.37,1
Mar-05,1000,50812.02,46
Mar-05,1001,47747.70,10
Mar-05,1005,16498.44,12
Mar-05,1006,13001.94,12
Mar-05,1007,10078.74,2
Mar-05,1008,3149.37,1
Mar-05,1009,41872.95,35
Mar-05,1014,2077.74,2
Mar-05,1017,39367.44,12
Mar-05,1045,5164.74,2
Mar-05,1047,2519.37,1
Mar-05,1053,64058.40,20
Mar-05,1057,39485.25,25
Mar-05,1058,39485.25,25
Mar-05,1061,28024.92,16
Mar-05,1062,28024.92,16
Mar-05,1065,37352.70,10
Mar-05,1066,37352.70,10
Mar-05,1081,25131.33,9
Mar-05,1082,25131.33,9
Mar-05,1085,47693.52,46
Mar-05,1086,47693.52,46
Mar-05,1087,6865.74,2
Mar-05,1088,6865.74,2
Mar-05,1093,5538.96,8
Mar-05,1094,5538.96,8
Mar-05,1095,17380.44,12
Mar-05,1096,17380.44,12
Mar-05,1097,42328.44,12
Mar-05,1098,42328.44,12
Mar-05,1105,5983.74,2
Mar-05,1106,5983.74,2
Mar-05,1109,15368.22,6
Mar-05,1110,15368.22,6
Mar-05,1114,41188.14,22
Mar-05,1116,31745.70,10
Mar-05,1117,22298.22,6
Mar-05,1119,67020.03,19
Mar-05,1120,27365.31,13
Mar-05,1123,6298.74,2
Mar-05,1131,36409.59,7
Mar-05,1133,15496.74,2
Mar-05,1139,188355.51,23
Mar-05,1143,52914.96,8
Mar-05,1144,59716.44,12
Mar-05,1148,14928.48,4
Mar-05,1155,107087.40,20
Mar-05,1165,159375.51,23
Mar-05,1168,33384.96,8
Mar-05,1173,36221.22,6
Mar-05,1174,34646.85,5
Mar-05,1181,95748.03,19
Mar-05,1182,73685.43,39
Mar-05,1184,7559.37,1
Mar-05,1191,89378.73,29
Mar-05,1196,10582.74,2
Mar-05,1197,5291.37,1
Mar-05,1201,34646.85,5
Mar-05,1202,13858.74,2
Mar-05,1203,58328.55,15
Mar-05,1213,20158.11,3
Mar-05,1215,57699.18,14
Mar-05,1217,55434.96,8
Mar-05,1226,99215.55,15
Mar-05,1227,38171.70,10
Mar-05,1228,3148.74,2
Mar-05,1229,51460.29,17
Mar-05,1230,107718.03,19
Mar-05,1231,91343.70,10
Mar-05,1232,9133.74,2
Mar-05,1286,38990.70,5
Mar-05,1317,15933.96,4
Mar-05,1318,15933.96,4
Mar-05,1325,64368.36,14
Mar-05,1326,64368.36,14
Mar-05,1339,9570.96,4
Mar-05,1340,9570.96,4
Mar-05,1347,11273.22,3
Mar-05,1348,11273.22,3
Mar-05,1353,4440.24,1
Mar-05,1354,4440.24,1
Mar-05,1361,4597.74,1
Mar-05,1362,4597.74,1
Mar-05,1373,3841.74,1
Mar-05,1374,3841.74,1
Mar-05,1391,8845.20,5
Mar-05,1392,8845.20,5
Mar-05,1413,9352.98,2
Mar-05,1414,9352.98,2
Mar-05,1425,40526.64,11
Mar-05,1426,40526.64,11
Mar-05,1435,8187.48,2
Mar-05,1436,8187.48,2
Mar-05,1439,8880.48,2
Mar-05,1440,8880.48,2
Mar-05,1443,2674.98,2
Mar-05,1444,2674.98,2
Mar-05,1453,38041.92,8
Mar-05,1454,38041.92,8
Mar-05,1457,4723.74,1
Mar-05,1458,4723.74,1
Mar-05,1473,12375.72,3
Mar-05,1474,12375.72,3
Mar-05,1483,3020.22,3
Mar-05,1484,3020.22,3
Mar-05,1489,28842.66,9
Mar-05,1490,28842.66,9
Mar-05,1517,25027.38,12
Mar-05,1518,25027.38,12
Mar-05,1539,13604.22,3
Mar-05,1540,13604.22,3
Mar-05,1543,16374.96,4
Mar-05,1544,16374.96,4
Mar-05,1576,10703.70,5
Mar-05,1584,4219.74,1
Mar-05,1597,6233.22,3
Mar-05,1603,3621.24,1
Mar-05,1680,7935.48,2
Mar-05,1751,8189.37,1
Mar-05,1766,8819.37,1
Mar-05,1780,15743.70,1
Mar-05,1786,44474.85,5
Mar-05,1795,6797.70,1
Mar-05,1797,6293.70,1
Mar-05,1800,7553.70,1
Mar-05,1807,8565.48,4
Mar-05,1808,4156.11,3
Mar-05,1812,1101.87,1
Mar-05,1815,15117.48,4
Mar-05,1817,5542.74,2
Mar-05,1818,40297.95,16
Mar-05,1819,24690.96,8
Mar-05,1836,1763.37,1
Mar-05,1838,3590.37,1
Mar-05,1847,1511.37,1
Mar-05,1848,3968.37,1
Mar-05,1859,37744.56,20
Mar-05,1860,7180.11,3
Mar-05,1862,8062.11,3
Mar-05,1878,67594.59,7
Mar-05,1884,138559.68,14
Mar-05,1889,8189.37,1
Mar-05,1892,60161.22,6
Mar-05,1894,9008.37,1
Mar-05,1897,69231.96,8
Mar-05,1909,7369.11,3
Mar-05,1915,28283.85,5
Mar-05,1916,138511.80,40
Mar-05,1920,25194.96,8
Mar-05,1924,37416.33,9
Mar-05,1926,8562.96,8
Mar-05,1927,8562.96,8
Mar-05,1934,18955.44,12
Mar-05,1935,18955.44,12
Mar-05,1936,37982.07,11
Mar-05,1937,37982.07,11
Mar-05,1940,1952.37,1
Mar-05,1941,1952.37,1
Mar-05,1942,11649.96,8
Mar-05,1943,11649.96,8
Mar-05,1948,14865.48,4
Mar-05,1949,14865.48,4
Mar-05,1962,39487.14,22
Mar-05,1963,39487.14,22
Mar-05,1964,37462.95,35
Mar-05,1965,37462.95,35
Mar-05,1974,9000.81,13
Mar-05,1975,9000.81,13
Mar-05,1980,4030.74,2
Mar-05,1981,4030.74,2
Mar-05,1982,70547.40,20
Mar-05,1984,2204.37,1
Mar-05,1987,3904.74,2
Mar-05,1990,3212.37,1
Mar-05,1991,49131.81,13
Mar-05,2005,3684.87,1
Mar-05,2012,18645.48,4
Mar-05,2016,26014.59,7
Mar-05,2022,2771.37,1
Mar-05,2026,8818.74,2
Mar-05,2034,10078.74,2
Mar-05,2045,342677.16,68
Mar-05,2047,36786.96,8
Mar-05,2049,43338.96,8
Mar-05,2050,12094.74,2
Mar-05,2053,79367.40,20
Mar-05,2054,372672.72,56
Mar-05,2055,220605.84,32
Mar-05,2056,55557.18,14
Mar-05,2058,62987.40,20
Mar-05,2064,263217.78,44
Mar-05,2067,64883.70,10
Mar-05,2070,50394.96,8
Mar-05,2071,160815.06,38
Mar-05,2074,32250.96,8
Mar-05,2079,6173.37,1
Mar-05,2080,41576.22,6
Mar-05,2081,5416.74,2
Mar-05,2082,56439.18,14
Mar-05,2083,11338.11,3
Mar-05,2086,47113.29,17
Mar-05,2090,174106.17,41
Mar-05,2091,7557.48,4
Mar-05,2092,49132.44,12
Mar-05,2093,10582.74,2
Mar-05,2094,52598.70,10
Mar-05,2098,59965.29,17
Mar-05,2099,43653.33,9
Mar-05,2112,13544.37,2
Mar-05,2120,13230.00,2
Mar-05,2131,10708.74,2
Mar-05,2132,17637.48,4
Mar-05,2136,45354.33,9
Mar-05,2138,14929.11,3
Mar-05,2153,26268.48,4
Mar-05,2157,38362.59,7
Mar-05,2159,5039.37,1
Mar-05,2164,26204.22,6
Mar-05,2169,27276.48,4
Mar-05,2171,27023.85,5
Mar-05,2180,25196.85,5
Mar-05,2184,130958.10,13
Mar-05,2192,20406.96,8
Mar-05,2199,20658.33,9
Mar-05,2204,29977.29,17
Mar-05,2205,29977.29,17
Mar-05,2212,42814.80,40
Mar-05,2213,42814.80,40
Mar-05,2214,40313.70,10
Mar-05,2215,40313.70,10
Mar-05,2218,56112.21,33
Mar-05,2219,56112.21,33
Mar-05,2222,38673.18,14
Mar-05,2223,38673.18,14
Mar-05,2234,16650.27,21
Mar-05,2235,16650.27,21
Mar-05,2238,16625.07,11
Mar-05,2239,16625.07,11
Mar-05,2250,4534.11,3
Mar-05,2251,4534.11,3
Mar-05,2252,36525.51,23
Mar-05,2253,36525.51,23
Mar-05,2254,33352.83,49
Mar-05,2255,33352.83,49
Mar-05,2262,21920.22,6
Mar-05,2263,21920.22,6
Mar-05,2269,102923.73,29
Mar-05,2275,204024.87,51
Mar-05,2277,141848.91,43
Mar-05,2280,46006.38,24
Mar-05,2284,164087.91,43
Mar-05,2295,148545.18,14
Mar-05,2327,133800.66,18
Mar-05,2331,261614.43,39
Mar-05,2332,131023.62,26
Mar-05,2334,8188.74,2
Mar-05,2336,195032.88,24
Mar-05,2343,96819.66,18
Mar-05,2352,53038.44,12
Mar-05,2353,49763.70,10
Mar-05,2354,47495.07,11
Mar-05,2355,56064.96,8
Mar-05,2359,212599.80,40
Mar-05,2371,48946.59,7
Mar-05,2373,41828.22,6
Mar-05,2374,23434.11,3
Mar-05,2376,171976.77,21
Mar-05,2379,24185.07,11
Mar-05,2380,24691.59,7
Mar-05,2381,29859.48,4
Mar-05,2384,114083.55,15
Mar-05,2387,280194.39,47
Mar-05,2388,168496.65,45
Mar-05,2391,114651.81,13
Mar-05,2394,48427.47,31
Mar-05,2396,73070.55,65
Mar-05,2400,10955.70,10
Mar-05,2402,21920.22,6
Mar-05,2406,1133.37,1
Apr-05,8,36647.10,7
Apr-05,26,38052.00,4
Apr-05,36,11100.60,2
Apr-05,76,10388.70,1
Apr-05,89,10073.70,1
Apr-05,92,56668.50,5
Apr-05,93,129313.80,11
Apr-05,94,53518.50,5
Apr-05,103,247892.40,24
Apr-05,114,10640.70,1
Apr-05,133,9758.70,1
Apr-05,141,16367.40,2
Apr-05,144,5789.70,1
Apr-05,160,17514.00,2
Apr-05,163,47583.90,7
Apr-05,174,9072.00,1
Apr-05,187,25874.10,3
Apr-05,190,9443.70,1
Apr-05,193,27575.10,3
Apr-05,223,10202.85,1
Apr-05,224,15113.70,2
Apr-05,233,9443.70,2
Apr-05,238,16871.40,4
Apr-05,248,6737.85,1
Apr-05,259,7241.85,1
Apr-05,264,17003.70,2
Apr-05,267,8309.70,2
Apr-05,299,8501.85,1
Apr-05,304,22295.70,2
Apr-05,305,57960.00,3
Apr-05,311,7556.85,1
Apr-05,321,33821.55,3
Apr-05,356,10073.70,2
Apr-05,375,37283.40,4
Apr-05,396,885745.35,81
Apr-05,400,113340.15,12
Apr-05,410,176494.50,10
Apr-05,418,173741.40,16
Apr-05,422,271630.80,28
Apr-05,432,576727.20,52
Apr-05,433,65028.60,6
Apr-05,443,94134.60,9
Apr-05,445,386076.60,36
Apr-05,447,491437.80,26
Apr-05,460,165312.00,15
Apr-05,467,920735.55,83
Apr-05,475,1444725.45,117
Apr-05,488,212130.45,17
Apr-05,490,41328.00,4
Apr-05,491,75855.15,7
Apr-05,495,234013.50,23
Apr-05,499,511541.10,46
Apr-05,500,56117.25,5
Apr-05,510,360980.55,33
Apr-05,512,26053.65,9
Apr-05,516,47542.95,7
Apr-05,518,6296.85,1
Apr-05,523,20465.55,3
Apr-05,525,6296.85,1
Apr-05,529,10955.70,2
Apr-05,530,7433.37,1
Apr-05,533,11774.70,2
Apr-05,534,19835.55,3
Apr-05,542,27773.55,3
Apr-05,546,96371.10,6
Apr-05,551,77593.95,7
Apr-05,559,75751.20,10
Apr-05,565,127852.20,12
Apr-05,566,23618.70,2
Apr-05,571,6325.20,1
Apr-05,572,112766.85,21
Apr-05,574,151659.90,14
Apr-05,580,66127.95,7
Apr-05,591,197763.30,18
Apr-05,595,168906.15,19
Apr-05,596,56964.60,6
Apr-05,600,198727.20,22
Apr-05,604,670515.30,112
Apr-05,605,153493.20,32
Apr-05,609,300046.95,29
Apr-05,615,60394.95,7
Apr-05,622,126589.05,13
Apr-05,623,51020.55,3
Apr-05,631,38278.80,8
Apr-05,635,668893.05,63
Apr-05,636,148497.30,14
Apr-05,637,64423.80,6
Apr-05,641,364558.95,37
Apr-05,644,324761.85,31
Apr-05,645,26702.55,3
Apr-05,647,263201.40,24
Apr-05,648,221315.85,21
Apr-05,657,1095125.85,101
Apr-05,670,150840.90,14
Apr-05,671,22673.70,2
Apr-05,675,148809.15,19
Apr-05,676,163355.85,16
Apr-05,681,131584.95,15
Apr-05,683,73738.35,7
Apr-05,684,200724.30,18
Apr-05,689,122831.10,30
Apr-05,690,213302.25,49
Apr-05,702,28155.96,8
Apr-05,713,1952.37,1
Apr-05,714,1952.37,1
Apr-05,715,7305.48,4
Apr-05,716,7305.48,4
Apr-05,725,30540.51,23
Apr-05,726,30540.51,23
Apr-05,729,45226.44,12
Apr-05,730,45226.44,12
Apr-05,733,869018.22,206
Apr-05,734,869018.22,206
Apr-05,753,17762.22,6
Apr-05,754,17762.22,6
Apr-05,757,7176.96,8
Apr-05,758,7176.96,8
Apr-05,759,95475.24,52
Apr-05,760,95475.24,52
Apr-05,761,152730.90,70
Apr-05,762,152730.90,70
Apr-05,763,366597.63,99
Apr-05,764,366597.63,99
Apr-05,767,5792.85,5
Apr-05,768,5792.85,5
Apr-05,769,15998.85,5
Apr-05,770,15998.85,5
Apr-05,777,68135.13,49
Apr-05,778,68135.13,49
Apr-05,779,168434.28,44
Apr-05,780,168434.28,44
Apr-05,781,53081.28,44
Apr-05,782,53081.28,44
Apr-05,785,692.37,1
Apr-05,786,692.37,1
Apr-05,787,57194.55,15
Apr-05,788,57194.55,15
Apr-05,791,120483.72,156
Apr-05,792,120483.72,156
Apr-05,793,60849.18,64
Apr-05,794,60849.18,64
Apr-05,795,36722.07,11
Apr-05,796,36722.07,11
Apr-05,797,14865.48,4
Apr-05,800,12597.48,4
Apr-05,803,28340.55,15
Apr-05,804,23239.44,12
Apr-05,805,2267.37,1
Apr-05,819,195667.92,16
Apr-05,826,705372.57,61
Apr-05,839,54806.22,6
Apr-05,852,9260.37,1
Apr-05,854,51026.22,6
Apr-05,862,4282.74,2
Apr-05,863,3653.37,1
Apr-05,895,21922.11,3
Apr-05,905,6929.37,1
Apr-05,906,40314.96,8
Apr-05,907,235598.58,34
Apr-05,910,87811.29,17
Apr-05,913,13417.11,3
Apr-05,914,6929.37,1
Apr-05,915,26709.48,4
Apr-05,922,17008.11,3
Apr-05,927,119182.14,22
Apr-05,930,25197.48,4
Apr-05,936,6299.37,1
Apr-05,946,25009.11,3
Apr-05,952,6298.74,2
Apr-05,954,33513.48,4
Apr-05,956,9858.87,1
Apr-05,957,9417.87,1
Apr-05,964,7747.74,2
Apr-05,965,94237.92,16
Apr-05,966,122206.77,21
Apr-05,967,129139.92,16
Apr-05,968,8252.37,1
Apr-05,971,77171.85,5
Apr-05,976,102610.62,26
Apr-05,977,267343.02,46
Apr-05,981,75574.80,40
Apr-05,985,8882.37,1
Apr-05,989,82393.92,16
Apr-05,990,122142.51,23
Apr-05,992,84215.25,25
Apr-05,993,308337.12,76
Apr-05,996,33891.48,4
Apr-05,997,26836.11,3
Apr-05,1000,17787.42,16
Apr-05,1001,38172.96,8
Apr-05,1005,12468.33,9
Apr-05,1006,4375.98,4
Apr-05,1008,3149.37,1
Apr-05,1009,13160.07,11
Apr-05,1017,19715.22,6
Apr-05,1044,3432.87,1
Apr-05,1045,10329.48,4
Apr-05,1053,48185.55,15
Apr-05,1057,28464.66,18
